time,msg.id,msg.len,data
1656734975954,A6,8,FEFF000002000000
1656734975954,A5,8,C00400000000B3FF
1656734975954,A4,8,0000000000000000
1656734975954,A3,8,EB6DB31EEBB1D71E
1656734975960,C4,8,AF038602CF07CF07
1656734975961,6B1,8,290100091E1C1D43
1656734975961,AD,8,FFFF000000000000
1656734975961,AC,8,00000000DB190000
1656734975962,C4,8,B0038502CF07CF07
1656734975962,AB,8,0000000000080000
1656734975962,AA,8,0700010000008001
1656734975962,A8,8,2200AE5200000000
1656734975962,A7,8,0600000007000300
1656734975963,A6,8,0000000000000000
1656734975963,A5,8,C10400000000B3FF
1656734975963,A4,8,0000000000000000
1656734975963,A3,8,EB6DB31EECB1D71E
1656734975970,C4,8,AF038602CF07CF07
1656734975971,6B2,8,00A7A78700000000
1656734975971,AC,8,0000FFFFDE190000
1656734975971,AB,8,0000000000080000
1656734975971,AD,8,FFFF000000000000
1656734975971,AA,8,0700010000008001
1656734975971,A8,8,2200AE52FEFF0000
1656734975971,A7,8,020000000C000800
1656734975972,C4,8,AF038602CF07CF07
1656734975972,A6,8,FEFF000002000000
1656734975972,A5,8,C20400000000B4FF
1656734975972,A4,8,0000000000000000
1656734975972,A3,8,EB6DB31EECB1D71E
1656734975980,C4,8,AF038602CF07CF07
1656734975981,AD,8,0100000000000000
1656734975981,AC,8,00000100E1190000
1656734975981,AB,8,0000000000080000
1656734975981,A5,8,C20400000000B4FF
1656734975981,A6,8,0500FEFF00000000
1656734975981,A4,8,0000000000000000
1656734975981,A3,8,EB6DB31EEBB1D71E
1656734975982,C4,8,AF038602CF07CF07
1656734975990,C4,8,AF038602CF07CF07
1656734975991,AD,8,0100000000000000
1656734975991,AC,8,00000000E4190000
1656734975991,A3,8,EB6DB31EEBB1D71E
1656734975991,A5,8,C10400000000B3FF
1656734975992,C4,8,AF038602CF07CF07
1656734976000,C4,8,AF038602CF07CF07
1656734976001,AD,8,0000000000000000
1656734976001,AC,8,0000FFFFE7190000
1656734976001,C4,8,B0038602CF07CF07
1656734976002,C0,8,0000000001000000
1656734976009,AD,8,0200000000000000
1656734976010,AE,8,1000C01915051920
1656734976010,C4,8,AF038602CF07CF07
1656734976010,A0,8,5001560152016901
1656734976011,C4,8,AF038602CF07CF07
1656734976020,AD,8,FFFF000000000000
1656734976021,C4,8,AF038602CF07CF07
1656734976021,AC,8,0000FEFFED190000
1656734976021,6B2,8,00A7A78700000000
1656734976022,A3,8,EB6DC31EEBB1D71E
1656734976023,AD,8,FFFF000000000000
1656734976023,AC,8,00000100F0190000
1656734976029,AB,8,0000000000080000
1656734976030,AA,8,0700010000008001
1656734976030,A8,8,2200AE5208000300
1656734976030,C4,8,AF038602CF07CF07
1656734976031,C4,8,AF038602CF07CF07
1656734976032,AD,8,0100000000000000
1656734976032,AC,8,00000000F3190000
1656734976033,AB,8,0000000000080000
1656734976033,AA,8,0700010000008001
1656734976033,A8,8,2200AE52FFFFFEFF
1656734976033,A7,8,0200000007000800
1656734976040,A6,8,0000FEFF00000000
1656734976041,A5,8,C00400000000B4FF
1656734976041,A4,8,0000000000000000
1656734976042,AD,8,0100000000000000
1656734976042,C4,8,AF038602CF07CF07
1656734976042,AC,8,0000FEFFF6190000
1656734976042,AB,8,0000000000080000
1656734976042,AA,8,0700010000008001
1656734976042,A8,8,2200AE52F6FFFCFF
1656734976042,A7,8,0500000007000800
1656734976043,A6,8,FAFFFBFFFAFF0000
1656734976043,A5,8,C10400000000B3FF
1656734976043,A4,8,0000000000000000
1656734976043,A3,8,EB6DB31EEBB1D71E
1656734976049,C4,8,AF038602CF07CF07
1656734976050,22,8,0000000001010000
1656734976050,AD,8,0100000000000000
1656734976050,AC,8,00000000F9190000
1656734976075,C0,8,0000000001000000
1656734976076,A8,8,2200AE5200000000
1656734976076,A7,8,060000000A000800
1656734976076,AA,8,0700010000008001
1656734976077,C4,8,B0038602CF07CF07
1656734976077,C4,8,B0038602CF07CF07
1656734976077,C4,8,B0038602CF07CF07
1656734976077,6B2,8,00A7A78600000000
